quarter,quarter_end,calendar_year,calendar_quarter,fiscal_year,nominal_gdp_billions_saar,real_gdp_billions_chained_saar,annual_real_gdp_growth_rate,annual_inflation_rate,annual_tips_reference_inflation_rate,primary_deficit_billions,marketable_interest_excluding_tips_inflation_billions,bills_interest_cost_billions,notes_interest_cost_billions,bonds_interest_cost_billions,tips_real_interest_cost_billions,frns_interest_cost_billions,other_public_debt_interest_billions,tips_inflation_compensation_billions,tips_deflation_floor_cost_billions,modeled_debt_interest_cost_billions,modeled_total_deficit_billions,other_financing_adjustment_billions,beginning_debt_held_by_public_billions,debt_held_by_public_billions,debt_held_by_public_gdp_ratio,primary_deficit_gdp_ratio_annualized,modeled_interest_gdp_ratio_annualized,modeled_total_deficit_gdp_ratio_annualized,marketable_debt_billions,other_public_debt_billions,bills_outstanding_billions,notes_outstanding_billions,bonds_outstanding_billions,nominal_fixed_rate_debt_outstanding_billions,tips_outstanding_billions,frns_outstanding_billions,principal_maturing_billions,principal_refinanced_billions,frn_principal_reset_billions,principal_repriced_or_reset_billions,net_new_borrowing_requirement_billions,genuinely_new_borrowing_billions,debt_repayment_billions,gross_treasury_issuance_billions,average_effective_marketable_rate_excluding_tips_inflation,average_effective_debt_cost_rate_including_tips_inflation,average_new_issuance_stated_rate,share_marketable_debt_repriced_since_scenario_start,cumulative_modeled_interest_billions,debt_identity_residual_billions,mechanism
2054Q4,2054-12-31,2054,4,2055,176717.10603222312,39144.756279956215,0.014829012608279513,0.01979116344579368,0.022859099804622085,508.6235875,4501.576591385525,432.5594104117424,2853.294427207207,1014.9610878739552,152.5690049767216,48.19266091589488,6.0767719957614785,196.3215137413638,0.0,4703.97487712265,5212.59846462265,0.0,274960.9939778987,280173.5924425213,1.5854356079791938,0.011512718806231606,0.1064746924107033,0.11798741121693491,279590.8284055267,582.7640369946275,56625.911120952616,136216.23268305024,45440.712482580384,181656.94516563063,35195.35183528571,6112.620283657809,60584.86405883784,60584.86405883784,5995.976474761415,66580.84053359926,5016.276950881286,5016.276950881286,0.0,65601.14100971913,0.06316505965766649,0.06843115903924546,0.03247398081873652,0.9687702981141885,175003.82398589244,0.0,inflationary_closure_or_best_bound
2045Q1,2045-03-31,2045,1,2045,64756.51202054044,33723.099819437724,0.01623329428827147,0.020597325915870046,0.023076797027411944,328.847015,0.0,0.0,0.0,0.0,0.0,0.0,6.028693962709422,0.0,0.0,6.028693962709422,334.87570896270944,0.0,582.7640369946275,917.639745957337,0.014170617244892164,0.02031283061667629,0.0003723915186041614,0.020685222135280453,334.87570896270944,582.7640369946275,72.13592703801022,173.5262890733657,57.88706716254027,231.41335623590595,23.53953940185727,7.786886286935975,0.0,0.0,0.0,0.0,334.87570896270944,334.87570896270944,0.0,334.87570896270944,0.03902454089646439,0.04138,0.03902454089646439,1.0,6.028693962709422,0.0,haircut_equivalent_or_best_bound
2045Q2,2045-06-30,2045,2,2045,65349.97257730514,33859.133743930186,0.01623329428827147,0.020597325915870046,0.02213343204113838,328.847015,3.267657885800883,0.5617585318085047,1.904451022580184,0.6353105621088779,0.1035506707720684,0.0625870985312479,6.028693962709422,0.1291853460440784,0.0,9.425537194554384,338.2725521945544,0.0,917.639745957337,1255.9122981518913,0.019218252871739488,0.02012836437603664,0.0005769267727483455,0.020705291148784985,673.1482611572638,582.7640369946275,144.97574368200426,348.74581695655945,116.33898607884159,465.084803035401,47.43795880809277,15.649755631765752,72.13592703801022,72.13592703801022,7.786886286935975,79.9228133249462,338.1433668485103,338.1433668485103,0.0,410.2792938865205,0.03902041007503231,0.041086002371098676,0.037640027185854616,1.0,15.454231157263806,-2.2737367544323206e-13,haircut_equivalent_or_best_bound
2045Q3,2045-09-30,2045,3,2045,65948.87189878161,33995.71640886204,0.01623329428827036,0.020597325915870046,0.022133432041139267,328.847015,6.567769286423235,1.1289986039236082,3.827485341098231,1.2768203722152833,0.20868005829579586,0.12578491089031724,6.028693962709422,0.260340230946273,0.0,12.85680348007893,341.70381848007895,0.0,1255.9122981518913,1597.6161166319703,0.024225071189754283,0.019945573322601468,0.0007798043005079186,0.020725377623109387,1014.8520796373427,582.7640369946275,218.52644077758433,525.6754004500945,175.36136670729104,701.0367671573855,71.69950902422693,23.589362678145953,144.97574368200426,144.97574368200426,15.649755631765752,160.62549931377,341.4434782491327,341.4434782491327,0.0,486.4192219311369,0.03901627924003152,0.040948093267334236,0.036677558353120525,1.0,28.311034637342736,0.0,haircut_equivalent_or_best_bound
2045Q4,2045-12-31,2045,4,2046,66553.2598284873,34132.8500277699,0.01623329428827236,0.020597325915870046,0.02213343204113838,341.5111875,9.900659541540776,1.701774657555438,5.769287519939773,1.9245909996125148,0.31540686190745415,0.1895995025255981,6.044719973726774,0.3934879831911431,0.0,16.338867498458693,357.8500549984587,0.0,1597.6161166319703,1955.466171630429,0.0293819743265741,0.020525587379497248,0.000982002536949515,0.021507589916446763,1372.7021346358015,582.7640369946275,295.52653408785284,710.9026651304702,237.15179147891303,948.0544566093831,97.21982083639135,31.901323102174068,218.52644077758433,218.52644077758433,23.589362678145953,242.1158034557303,357.4565670152676,357.4565670152676,0.0,575.9830077928519,0.03901226291788961,0.04090811886125344,0.03603696075680727,1.0,44.649902135801426,0.0,haircut_equivalent_or_best_bound
2046Q1,2046-03-31,2046,1,2046,67148.1831460386,34268.80739428492,0.01602817697257164,0.01989152606750877,0.02213343204113749,341.5111875,13.39038840038127,2.3014128842091544,7.802156749806891,2.6027409114810642,0.4276709704504385,0.25640688443372406,6.044719973726774,0.5335438379945927,0.0,19.968652212102636,361.47983971210266,0.0,1955.466171630429,2316.9460113425316,0.03450496949863072,0.020343733605256743,0.0011895274764872434,0.021533261081743988,1734.181974347904,582.7640369946275,373.27835354488644,897.9382416188971,299.54545549251077,1197.4836971114078,123.12549327696888,40.294430414640885,295.52653408785284,295.52653408785284,31.901323102174068,327.4278571900269,360.94629587410805,360.94629587410805,0.0,656.472829961961,0.039008199881519726,0.04084683744838842,0.03547963290872631,1.0,64.61855434790407,0.0,haircut_equivalent_or_best_bound
2046Q2,2046-06-30,2046,2,2046,67748.42451644977,34405.30630378551,0.01602817697257164,0.01989152606750788,0.023159436985126236,341.5111875,16.914921392080913,2.906905178230803,9.854872201767373,3.2875113740302977,0.5417661535947674,0.32386648445767613,6.044719973726774,0.706770401835108,0.0,23.666411767642796,365.1775992676428,0.0,2316.9460113425316,2682.1236106101746,0.0395894610059742,0.020163491029497153,0.0013973114171472096,0.021560802446644364,2099.359573615547,582.7640369946275,451.7893963433796,1086.8001647619105,362.5483750374789,1449.3485397993895,149.4521435545033,48.76949391827467,373.27835354488644,373.27835354488644,40.294430414640885,413.5727839595273,364.47082886580773,364.47082886580773,0.0,737.7491824106942,0.03900379590235968,0.04085794257058157,0.03504026584630543,1.0,88.28496611554687,4.547473508864641e-13,haircut_equivalent_or_best_bound
2046Q3,2046-09-30,2046,3,2046,68354.0314780933,34542.348913336136,0.016028176972572528,0.019891526067509657,0.023159436985126236,341.5111875,20.474501360384245,3.5183099240240683,11.927631808261939,3.978968416036321,0.6576064046937847,0.3919848073681327,6.044719973726774,0.8578918040760719,0.0,27.37711313818709,368.8883006381871,0.0,2682.1236106101746,3051.0119112483617,0.044635434739883295,0.0199848453772299,0.001602077451537655,0.021586922828767556,2468.247874253734,582.7640369946275,531.0672119892521,1277.5065952431028,426.1666083815095,1703.6732036246121,176.18013007720498,57.327328562664796,451.7893963433796,451.7893963433796,48.76949391827467,500.5588902616543,368.03040883411103,368.03040883411103,0.0,819.8198051774906,0.03899941500459317,0.04082901031091387,0.034685009141282315,1.0,115.66207925373396,0.0,haircut_equivalent_or_best_bound
2046Q4,2046-12-31,2046,4,2047,68965.05199428966,34679.937388593244,0.01602817697257164,0.01989152606750877,0.023159436985126236,357.7490725,24.06948030731948,4.1356859133663,14.020634882793019,4.677178526987055,0.7752125808506884,0.4607684033224183,6.052004524189207,1.0113169743809678,0.0,31.132801805889656,388.88187430588965,0.0,3051.0119112483617,3439.8937855542513,0.04987879637702696,0.02074958618342646,0.0018057146862423864,0.022555300869668844,2857.1297485596237,582.7640369946275,614.6188147929471,1478.4938172277518,493.2144365807212,1971.708253808473,204.45617250870202,66.34650744950149,531.0672119892521,531.0672119892521,57.327328562664796,588.3945405519169,387.87055733150873,387.87055733150873,0.0,918.9377693207608,0.038995215989950614,0.04081636219263564,0.03447373166955474,1.0,146.7948810596236,0.0,haircut_equivalent_or_best_bound
2047Q1,2047-03-31,2047,1,2047,69574.80901325062,34816.54327558161,0.01584952735551126,0.019676561505418855,0.023159436985126236,357.7490725,27.858732538190036,4.786344020200076,16.226469644074538,5.4130284414734025,0.8996303788166609,0.5332600536253682,6.052004524189207,1.1736283636775795,0.0,35.08436542605682,392.83343792605683,0.0,3439.8937855542513,3832.727223480308,0.055087858347557375,0.020567735798275276,0.002017072898863435,0.02258480869713871,3249.9631864856806,582.7640369946275,698.9866643865373,1681.4445583939585,560.9172800363804,2242.361838430339,233.16088560789322,75.4537980609112,622.4057010798831,622.4057010798831,66.34650744950149,688.7522085293846,391.6598095623793,391.6598095623793,0.0,1014.0655106422623,0.03899098763194161,0.04079703341236028,0.034199041745073315,1.0,181.87924648568043,0.0,haircut_equivalent_or_best_bound
2047Q2,2047-06-30,2047,2,2047,70189.95722110248,34953.68725951492,0.01584952735551126,0.019676561505418855,0.02235168965107781,357.7490725,31.685471559516618,5.44335864891016,18.453854028373648,6.156067148399259,1.0257318319189594,0.6064599019145736,6.052004524189207,1.2921045450117603,0.0,39.02958062871759,396.7786531287176,0.0,3832.727223480308,4229.505876609026,0.060257991941579825,0.02038747915876737,0.0022242259248440414,0.022611705083611412,3646.741839614398,582.7640369946275,784.1788358387986,1886.3782436909291,629.2816187656955,2515.6598624566245,262.2530692393441,84.65007207963086,706.849533731367,706.849533731367,75.4537980609112,782.3033317922782,395.4865485837058,395.4865485837058,0.0,1102.3360823150729,0.03898701182596086,0.0407329594338068,0.03398229218407857,1.0,220.908827114398,0.0,haircut_equivalent_or_best_bound
2047Q3,2047-09-30,2047,3,2047,70810.54428423816,35091.37145998209,0.01584952735551126,0.019676561505418855,0.02235168965107781,357.7490725,35.5502501006653,6.1067926840946445,20.703001224507894,6.906365765953491,1.1537154717692304,0.6803749543400329,6.052004524189207,1.4533243079085771,0.0,43.05557893276309,400.8046514327631,0.0,4229.505876609026,4630.3105280417885,0.06539012762640856,0.020208802297238208,0.0024321563613427504,0.022640958658580956,4047.546491047161,582.7640369946275,870.2035232825181,2093.314584481824,698.3140283314198,2791.6286128132438,291.7781409103506,93.93621404104884,792.1184428851788,792.1184428851788,84.65007207963086,876.7685149648096,399.35132712485455,399.35132712485455,0.0,1191.4697700100332,0.038982999441540926,0.04071925202504513,0.033796015907329176,1.0,263.9644060471611,-9.094947017729282e-13,haircut_equivalent_or_best_bound
2047Q4,2047-12-31,2047,4,2048,71436.61829049476,35229.59800492117,0.01584952735551126,0.019676561505418855,0.02235168965107781,372.65234999999996,39.45344977565338,6.77670993756261,22.974127564687958,7.663996460937313,1.2836034921105586,0.7550123203549298,6.05491834437418,1.6169430006341727,0.0,47.125311120661735,419.7776611206617,0.0,4630.3105280417885,5050.08818916245,0.07069327062244779,0.020866180898128233,0.0026387201549226834,0.02350490105305092,4467.324152167823,582.7640369946275,960.2799613314398,2309.997597640304,770.5978546188786,3080.5954522591824,322.78900660243755,103.65973197476298,878.5154837065462,878.5154837065462,93.93621404104884,972.4516977475951,418.1607181200275,418.1607181200275,0.0,1296.6762018265738,0.03897911215233477,0.040710281382006205,0.03369584423767855,1.0,311.08971716782287,0.0,haircut_equivalent_or_best_bound
2048Q1,2048-03-31,2048,1,2048,72084.6419407788,35366.86293546704,0.015676506274730606,0.02077970179797095,0.0223516896510787,372.65234999999996,43.540908267350105,7.478180198868587,25.35222363410227,8.457311454442172,1.4200278841898981,0.8331650957471574,6.05491834437418,1.788795498110506,0.0,51.38462210983479,424.0369721098347,0.0,5050.08818916245,5474.125161272285,0.07594024210829205,0.020678598934078234,0.002851349232034744,0.023529948166112976,4891.361124277658,582.7640369946275,1051.2368830930836,2528.7986548516133,843.5882444996355,3372.3868993512488,354.25904599101165,113.4782958423133,968.6730686439066,968.6730686439066,103.65973197476298,1072.3328006186696,422.24817661172426,422.24817661172426,0.0,1390.9212452556308,0.03897517878199916,0.04069998002815618,0.03354654376828961,1.0,362.47433927765763,0.0,haircut_equivalent_or_best_bound
2048Q2,2048-06-30,2048,2,2048,72738.54401394143,35504.66269076893,0.015676506274730606,0.02077970179797095,0.022930584971782908,372.65234999999996,47.669228114190226,8.18650722708739,27.753565236996387,9.258380983383477,1.5586928638903763,0.912081802832593,6.05491834437418,2.013608612502953,0.0,55.73775507106736,428.3901050710673,0.0,5474.125161272285,5902.515266343352,0.08114700873325216,0.02049270328691625,0.0030651014988908433,0.02355780478580709,5319.751229348724,582.7640369946275,1143.0830905547375,2749.738929700861,917.292261322707,3667.0311910235678,386.2440919750138,123.39285579540538,1059.7119465967173,1059.7119465967173,113.4782958423133,1173.1902424390307,426.37649645856436,426.37649645856436,0.0,1486.0884430552817,0.038971006451645716,0.04072815540674478,0.03341500262342232,1.0,418.212094348725,-9.094947017729282e-13,haircut_equivalent_or_best_bound
2048Q3,2048-09-30,2048,3,2048,73398.37783497396,35642.99935466223,0.015676506274730606,0.02077970179796984,0.022930584971782908,372.65234999999996,51.83861979591261,8.901759567695018,30.178384753466876,10.067282568016685,1.6994228282784545,0.9917700784555706,6.05491834437418,2.195411631490149,0.0,60.08894977177693,432.7412997717769,0.0,5902.515266343352,6335.256566115129,0.08631330491198419,0.02030847879705772,0.00327467453882311,0.02358315333588083,5752.492529120502,582.7640369946275,1235.82743104335,2972.839704839794,991.7170048209214,3964.5567096607156,418.70402153639196,133.40436688004368,1151.6409251991277,1151.6409251991277,123.39285579540538,1275.0337809945331,430.54588814028676,430.54588814028676,0.0,1582.1868133394144,0.038966818934305834,0.04072091104238851,0.03329823496818041,1.0,478.3010441205019,9.094947017729282e-13,haircut_equivalent_or_best_bound
2048Q4,2048-12-31,2048,4,2049,74064.19721259525,35781.87501910156,0.015676506274729718,0.02077970179797184,0.022930584971782908,392.23500750000005,56.04949582406074,9.624006119250089,32.62691576061667,10.884094127909586,1.8422422174860584,1.072237598798351,6.05491834437418,2.3799138889926716,0.0,64.4843280574276,456.71933555742766,0.0,6335.256566115129,6791.975901672557,0.09170390225356446,0.021183514964679705,0.003482618079141834,0.024666133043821536,6209.211864677929,582.7640369946275,1333.6971614979277,3208.2698411911947,1070.254730648145,4278.52457183934,453.0209808184625,143.96915052219887,1244.8466099301868,1244.8466099301868,133.40436688004368,1378.2509768102304,454.33942166843497,454.33942166843497,0.0,1699.1860315986219,0.0389628145907319,0.04071458030749989,0.03326085394358877,1.0,542.7853721779295,0.0,haircut_equivalent_or_best_bound
2049Q1,2049-03-31,2049,1,2049,74708.85169853843,35919.71301209475,0.015497958573625237,0.019473428238653945,0.022930584971783796,392.23500750000005,60.49335815983667,10.386166645165112,35.210761507073286,11.746045668863363,1.9932322914127438,1.1571520473221735,6.05491834437418,2.574971504450364,0.0,69.12324800866122,461.3582555086613,0.0,6791.975901672557,7253.334157181218,0.09708801557343598,0.021000724737825063,0.003700940193142522,0.024701664930967586,6670.57012018659,582.7640369946275,1432.524148990388,3446.002703358895,1149.5606285183303,4595.563331877225,487.84537173939606,154.63726757958045,1350.5913383962734,1350.5913383962734,143.96915052219887,1494.5604889184722,458.7832840042109,458.7832840042109,0.0,1809.3746224004842,0.03895877488524383,0.04070877106123966,0.03315599801968504,1.0,611.9086201865907,0.0,haircut_equivalent_or_best_bound
2049Q2,2049-06-30,2049,2,2049,75359.11725463274,36058.08198096057,0.015497958573625237,0.019473428238653945,0.022366633995218432,392.23500750000005,64.98114551185871,11.155781810262647,37.81987966936379,12.616427897988645,2.1461590960727457,1.242897038170878,6.05491834437418,2.7052787915171663,0.0,73.74134264775006,465.9763501477501,0.0,7253.334157181218,7719.310507328968,0.10243366414771027,0.020819511787786352,0.0039141298536490895,0.02473364164143544,7136.5464703343405,582.7640369946275,1532.3178554544643,3686.0610524595204,1229.6422913690883,4915.703343828609,523.1155316078654,165.40973944340175,1449.5832923539376,1449.5832923539376,154.63726757958045,1604.220559933518,463.27107135623294,463.27107135623294,0.0,1912.8543637101704,0.038954909643389574,0.04066617698827064,0.0330660403480996,1.0,685.6499628343408,0.0,haircut_equivalent_or_best_bound
2049Q3,2049-09-30,2049,3,2049,76015.04271961107,36196.983971110225,0.015497958573625237,0.019473428238653945,0.022366633995218432,392.23500750000005,69.51357201191294,11.932925299351641,40.45452005074315,13.495324147775712,2.301321733266097,1.3294807807763414,6.05491834437418,2.900864567242351,0.0,78.46935492352947,470.7043624235295,0.0,7719.310507328968,8190.014869752497,0.10774202811359548,0.02063986250441494,0.004129148764039843,0.02476901126845478,7607.25083275787,582.7640369946275,1633.0878966557652,3928.4680196593454,1310.5074355838144,5238.97545524316,558.8998767483164,176.28760411062802,1549.5436044622625,1549.5436044622625,165.40973944340175,1714.9533439056643,467.8034978562872,467.8034978562872,0.0,2017.3471023185498,0.03895101020007141,0.04066132841736477,0.03298456952952354,1.0,764.1193177578702,0.0,haircut_equivalent_or_best_bound
2049Q4,2049-12-31,2049,4,2050,76676.67735729841,36336.421035834224,0.015497958573625237,0.019473428238653057,0.022366633995218432,407.0113625000001,74.0910856401897,12.717671995206773,43.11493651576122,14.38281910553233,2.45874640565022,1.4169116180391728,6.057832164559153,3.0993016860196327,0.0,83.24821949076849,490.25958199076854,0.0,8190.014869752497,8680.274451743266,0.11320618929919034,0.021232603004087216,0.004342818304598566,0.02557542130868578,8097.510414748639,582.7640369946275,1738.0276026282675,4180.905307174389,1394.7186193459165,5575.623926520306,596.2433123214269,187.61557327863764,1651.1233750135075,1651.1233750135075,176.28760411062802,1827.4109791241356,487.16028030474894,487.16028030474894,0.0,2138.2836553182565,0.03894722361433782,0.040658397238433466,0.03295247322153192,1.0,847.3675372486388,0.0,haircut_equivalent_or_best_bound
2050Q1,2050-03-31,2050,1,2050,77356.14328070718,36473.8915487907,0.015219177974386433,0.020390207990024445,0.022366633995218432,407.0113625000001,78.85835264295524,13.534889955467634,45.88543574623883,15.307036847321397,2.6230299237003827,1.50796017022705,6.057832164559153,3.3063845243749874,0.0,88.22256933188939,495.23393183188944,0.0,8680.274451743266,9175.508383575156,0.11861382941855571,0.02104610417419865,0.004561890786708459,0.025607994960907106,8592.744346580528,582.7640369946275,1843.9942305765303,4435.812902716773,1479.7538793183405,5915.566782035114,634.1289379575951,199.05439601128768,1756.2392738082847,1756.2392738082847,187.61557327863764,1943.8548470869223,491.9275473075145,491.9275473075145,0.0,2248.1668211157994,0.038943397331841545,0.04065427646204048,0.0328811505640933,1.0,935.5901065805282,0.0,haircut_equivalent_or_best_bound
2050Q2,2050-06-30,2050,2,2050,78041.63025193631,36611.88214989548,0.015219177974386433,0.020390207990024445,0.02276633294218633,407.0113625000001,83.67332151013916,14.36010507061473,48.683046607316484,16.24029882551875,2.7899712987484797,1.5998997079407244,6.057832164559153,3.5787874706287077,0.0,93.30994114532703,500.32130364532713,0.0,9175.508383575156,9675.829687220483,0.1239829262405806,0.02086124347664568,0.00478257262664048,0.025643816103286157,9093.065650225855,582.7640369946275,1950.9980560091055,4693.215524494755,1565.6214613097713,6258.836985804526,672.6254268891385,210.6051815230835,1862.3838540332563,1862.3838540332563,199.05439601128768,2061.438250044544,496.7425161746984,496.7425161746984,0.0,2359.1263702079546,0.038939390552979694,0.04067782938866201,0.03281587467789637,1.0,1028.9000477258553,0.0,haircut_equivalent_or_best_bound
2050Q3,2050-09-30,2050,3,2050,78733.19162615138,36750.394806782766,0.015219177974387321,0.020390207990024445,0.02276633294218633,407.0113625000001,88.53621637649567,15.193397361170911,51.50804038132983,17.1826955378747,2.959343949628476,1.6927391464917838,6.057832164559153,3.796047311655901,0.0,98.39009585271073,505.4014583527108,0.0,9675.829687220483,10181.231145573194,0.12931307540429338,0.020678006522718454,0.0049986590824310125,0.025676665605149467,9598.467108578567,582.7640369946275,2059.0494027156474,4953.138006859002,1652.3296498731304,6605.467656732133,711.6810048904348,222.2690442403504,1969.5674017381339,1969.5674017381339,210.6051815230835,2180.1725832612174,501.60541104105494,501.60541104105494,0.0,2471.172812779189,0.03893536146506484,0.040674587723535945,0.03275591021734191,1.0,1127.2901435785661,0.0,haircut_equivalent_or_best_bound
2050Q4,2050-12-31,2050,4,2051,79430.88123132168,36889.43149453083,0.015219177974386433,0.020390207990024445,0.022766332942187217,427.29039000000006,93.44751861894909,16.034847223648104,54.36068962527743,18.134317907357563,3.131176419584193,1.7864874430818165,6.063659804929099,4.0164624430950475,0.0,103.52764086697324,530.8180308669733,0.0,10181.231145573194,10712.049176440167,0.1348600067175904,0.021517595342075004,0.0052134705929033345,0.026731065934978343,10129.28513944554,582.7640369946275,2172.5282800610507,5226.116663715848,1743.3932802186816,6969.5099439345295,752.728120632587,234.5187948173714,2078.633365244639,2078.633365244639,222.2690442403504,2300.9024094849897,526.8015684238783,526.8015684238783,0.0,2605.4349336685173,0.03893149994281449,0.04067391826654957,0.032749696236334676,1.0,1230.8177844455395,0.0,haircut_equivalent_or_best_bound
2051Q1,2051-03-31,2051,1,2051,80109.2122534556,37027.85847642142,0.015094632227163673,0.01921496163380243,0.02276633294218544,427.29039000000006,98.60565146895695,16.91856398097543,57.3566303842813,19.133741250399986,3.3117710399556564,1.884944813344623,6.063659804929099,4.248117071562859,0.0,108.91742834544891,536.2078183454489,0.0,10712.049176440167,11248.256994785615,0.14041152919089414,0.021335393420077897,0.005438447103978389,0.026773840524056285,10665.492957790988,582.7640369946275,2287.1182762035537,5501.76816792487,1835.348552372612,7337.116720297482,794.3694735023645,246.88848778758756,2200.090574016778,2200.090574016778,234.5187948173714,2434.60936883415,531.9597012738861,531.9597012738861,0.0,2732.050275290664,0.03892760425013241,0.04067099638974749,0.032693346678149736,1.0,1339.7352127909885,0.0,haircut_equivalent_or_best_bound
2051Q2,2051-06-30,2051,2,2051,80793.3361481909,37166.80490327331,0.015094632227163673,0.01921496163380243,0.022850408612718587,427.29039000000006,103.81520774506681,17.810933575935174,60.38190564297531,20.14295036228937,3.4950519432742464,1.9843662205927353,6.063659804929099,4.499542103177639,0.0,114.37840965317355,541.6687996531737,0.0,11248.256994785615,11789.92579443879,0.1459269582928689,0.02115473430710995,0.005662764535103787,0.02681749884221374,11207.161757444163,582.7640369946275,2402.8304683172064,5780.119166137541,1928.2043554577833,7708.323521595324,836.6284486284152,259.3793189032163,2314.9498914309243,2314.9498914309243,246.88848778758756,2561.838379218512,537.169257549996,537.169257549996,0.0,2852.1191489809203,0.03892364758187742,0.04067418079305843,0.03264285239491119,1.0,1454.113622444162,0.0,haircut_equivalent_or_best_bound
2051Q3,2051-09-30,2051,3,2051,81483.30238602485,37306.272724295144,0.015094632227163673,0.01921496163380243,0.022850408612718587,427.29039000000006,109.07663638839082,18.71204227202024,63.43680784835936,21.162042801149124,3.6809821911775127,2.0847612756846012,6.063659804929099,4.738909355016311,0.0,119.87920554833624,547.1695955483362,0.0,11789.92579443879,12337.095389987126,0.1514064235092054,0.020975604939314996,0.005884847670037323,0.026860452609352315,11754.331352992498,582.7640369946275,2519.676030282934,6061.196537638164,2021.9696562016247,8083.166193839788,879.4966345140442,271.9924943557314,2430.934081992231,2430.934081992231,259.3793189032163,2690.313400895447,542.43068619332,542.43068619332,0.0,2973.364768185551,0.03891966631806282,0.04067174217665807,0.032596003625793034,1.0,1573.9928279924984,0.0,haircut_equivalent_or_best_bound
2051Q4,2051-12-31,2051,4,2052,82179.16085992736,37446.26389600992,0.015094632227163673,0.01921496163380243,0.022850408612718587,450.937025,114.39045856978368,19.621977085828348,66.52163200057869,22.19111697681278,3.869592833179686,2.1861396733841914,6.070944355391532,4.981727355598345,0.0,125.44313028077354,576.3801552807736,0.0,12337.095389987126,12913.4755452679,0.15713807989933903,0.021948971991505858,0.006105836514665255,0.028054808506171112,12330.711508273273,582.7640369946275,2642.761563820495,6357.284447649135,2120.742359890198,8478.026807539332,924.6438783532575,285.27925856018675,2549.0394778086857,2549.0394778086857,271.9924943557314,2821.0319721644173,571.3984279251752,571.3984279251752,0.0,3120.4379057338606,0.03891587239519104,0.04067185226843073,0.032601355185782145,1.0,1699.435958273272,1.8189894035458565e-12,haircut_equivalent_or_best_bound
2052Q1,2052-03-31,2052,1,2052,82909.72255926982,37585.44010062169,0.014949853670766178,0.020776005458570612,0.022850408612718587,450.937025,119.98801276338811,20.580505678252106,69.77119681294909,23.275147399794868,4.068230831714569,2.292932040677501,6.070944355391532,5.23745461007265,0.0,131.2964117288523,582.2334367288523,0.0,12913.4755452679,13495.708981996751,0.16277595154596072,0.021755567915578915,0.006334427745068967,0.028089995660647883,12912.944945002124,582.7640369946275,2767.052872366796,6656.272904881378,2220.482664353861,8876.75556923524,970.4403203496348,298.6961830504555,2845.938346806528,2845.938346806528,285.27925856018675,3131.217605366715,576.9959821187797,576.9959821187797,0.0,3422.9343289253075,0.038912041869219004,0.04066958156031524,0.033132418733700486,1.0,1830.7323700021243,-1.8189894035458565e-12,haircut_equivalent_or_best_bound
2052Q2,2052-06-30,2052,2,2052,83646.77885396908,37725.133580227404,0.014949853670766178,0.020776005458570612,0.02253572169058371,450.937025,125.64098390690272,21.548424243556422,73.05259513107293,24.369797241283568,4.269396719721746,2.4007705712680356,6.070944355391532,5.4217870153352905,0.0,137.13371527762953,588.0707402776295,0.0,13495.708981996751,14083.779722274381,0.1683720510847394,0.021563868025916352,0.006557752356108689,0.02812162038202504,13501.015685279754,582.7640369946275,2892.5618933450305,6958.1906253552315,2321.200149041393,9279.390774396625,1016.8184610976798,312.2445564404197,2972.212809218511,2972.212809218511,298.6961830504555,3270.908992268967,582.6489532622943,582.6489532622943,0.0,3554.8617624808053,0.03890829814420683,0.04064513111851052,0.03307752429153349,1.0,1967.8660852797539,0.0,haircut_equivalent_or_best_bound
2052Q3,2052-09-30,2052,3,2052,84390.3874801053,37865.34625737856,0.014949853670766178,0.020776005458570612,0.02253572169058371,450.937025,131.3502398148193,22.525825744424424,76.36614211327348,25.475171635729232,4.473434699002281,2.509665622389873,6.070944355391532,5.680898674270246,0.0,143.1020828444811,594.0391078444811,0.0,14083.779722274381,14677.818830118862,0.1739276150803206,0.021373857306025836,0.006782861750846533,0.02815671905687237,14095.054793124234,582.7640369946275,3019.3007511152214,7263.06677477617,2422.9045434131585,9685.971318189328,1063.8570362963785,325.9256875233072,3099.7246852848607,3099.724685284861,312.2445564404197,3411.969241725281,588.3582091702108,588.3582091702108,0.0,3688.082894455072,0.038904521926534756,0.04064309032557678,0.033026079355014754,1.0,2110.968168124235,0.0,haircut_equivalent_or_best_bound
2052Q4,2052-12-31,2052,4,2053,85140.60668702472,38006.08006177218,0.014949853670767954,0.020776005458570612,0.022535721690584598,462.968345,137.1163457518045,23.51280459930979,79.71215785316828,26.591377363959353,4.680378221898523,2.6196277134685815,6.072401265484019,5.943700137569412,0.0,149.1324471548579,612.1007921548579,0.0,14677.818830118862,15289.919622273721,0.17958433956759529,0.02175076561067332,0.00700640753961578,0.028757173150289098,14707.155585279093,582.7640369946275,3149.8736848725657,7577.165970262981,2527.685676703905,10104.851646966887,1112.409556271773,340.02069716786764,3236.36172890161,3236.36172890161,325.9256875233072,3562.2874164249174,606.1570920172885,606.1570920172885,0.0,3842.5188209188987,0.03890081817091701,0.04064158275310998,0.03301510215891123,1.0,2260.100615279093,1.8189894035458565e-12,haircut_equivalent_or_best_bound
