quarter,quarter_end,calendar_year,calendar_quarter,fiscal_year,nominal_gdp_billions_saar,real_gdp_billions_chained_saar,annual_real_gdp_growth_rate,annual_inflation_rate,annual_tips_reference_inflation_rate,primary_deficit_billions,marketable_interest_excluding_tips_inflation_billions,bills_interest_cost_billions,notes_interest_cost_billions,bonds_interest_cost_billions,tips_real_interest_cost_billions,frns_interest_cost_billions,other_public_debt_interest_billions,tips_inflation_compensation_billions,tips_deflation_floor_cost_billions,modeled_debt_interest_cost_billions,modeled_total_deficit_billions,other_financing_adjustment_billions,treasury_debt_management_adjustment_billions,beginning_debt_held_by_public_billions,debt_held_by_public_billions,debt_held_by_public_gdp_ratio,primary_deficit_gdp_ratio_annualized,modeled_interest_gdp_ratio_annualized,modeled_total_deficit_gdp_ratio_annualized,marketable_debt_billions,other_public_debt_billions,bills_outstanding_billions,notes_outstanding_billions,bonds_outstanding_billions,nominal_fixed_rate_debt_outstanding_billions,tips_outstanding_billions,frns_outstanding_billions,bill_share_of_marketable_debt,weighted_average_remaining_maturity_quarters,principal_maturing_next_four_quarters_billions,principal_maturing_next_eight_quarters_billions,share_marketable_debt_maturing_next_four_quarters,share_marketable_debt_maturing_next_eight_quarters,principal_maturing_billions,principal_refinanced_billions,treasury_buyback_operation_count,treasury_buyback_cash_limit_billions,treasury_buyback_face_value_limit_billions,treasury_buyback_cash_spent_billions,treasury_buyback_face_value_retired_billions,treasury_buyback_premium_or_discount_billions,treasury_buyback_unfilled_cash_limit_billions,treasury_buyback_unfilled_face_value_limit_billions,treasury_buyback_weighted_price_per_dollar_face,treasury_buyback_notes_retired_billions,treasury_buyback_bonds_retired_billions,treasury_buyback_financing_issuance_billions,treasury_buyback_financing_instrument,frn_principal_reset_billions,principal_repriced_or_reset_billions,net_new_borrowing_requirement_billions,genuinely_new_borrowing_billions,debt_repayment_billions,gross_treasury_issuance_billions,new_borrowing_bill_share,new_borrowing_note_share,new_borrowing_bond_share,new_borrowing_tips_share,new_borrowing_frn_share,average_effective_marketable_rate_excluding_tips_inflation,average_effective_debt_cost_rate_including_tips_inflation,average_new_issuance_stated_rate,share_marketable_debt_repriced_since_scenario_start,cumulative_modeled_interest_billions,debt_identity_residual_billions,short_issuance_rate,intermediate_issuance_rate,long_issuance_rate,tips_real_issuance_rate,reference_annual_real_gdp_growth_rate,reference_annual_inflation_rate,reference_primary_deficit_billions,policy_regime,inflation_gap_to_target,output_gap,policy_reaction_rate_adjustment,policy_rate_proxy,iorb_rate,fiscal_risk_premium_basis_points,liquidity_premium_basis_points,reference_short_issuance_rate,reference_intermediate_issuance_rate,reference_long_issuance_rate,reference_tips_real_issuance_rate,shadow_short_issuance_rate,shadow_intermediate_issuance_rate,shadow_long_issuance_rate,shadow_tips_real_issuance_rate,short_yield_suppression_basis_points,intermediate_yield_suppression_basis_points,long_yield_suppression_basis_points,average_nominal_yield_suppression_basis_points,required_fed_purchase_equivalent_gross_issuance_share,rate_bound_binding,required_total_fed_market_absorption_billions,fed_treasury_rollover_billions,required_fed_treasury_purchases_billions,fed_treasury_purchases_billions,unfilled_fed_treasury_purchases_billions,fed_purchase_requirement_covered,fed_purchase_requirement_coverage_ratio,fed_treasury_holdings_billions,fed_reserve_balances_billions,fed_average_treasury_yield,fed_treasury_interest_income_billions,fed_reserve_interest_expense_billions,fed_net_income_billions,fed_remittance_to_treasury_billions,fed_deferred_remittances_billions,consolidated_public_financing_cost_billions,consolidated_public_financing_cost_gdp_ratio_annualized,cumulative_consolidated_public_financing_cost_billions,potential_nominal_gdp_billions_saar,macro_feedback_output_gap,automatic_stabilizer_primary_deficit_billions,private_credit_spread_basis_points,financial_stress_index,supply_inflation_pressure_rate,monetary_tightening_rate_gap,macro_feedback_iterations,macro_feedback_converged,macro_feedback_maximum_change,scenario
2040Q1,2040-03-31,2040,1,2040,55741.15290788694,29145.616280845272,0.02285592506117462,0.04099997198825254,0.04099997198825254,328.5839106845388,1450.102461797086,164.89391469097052,901.0257079087934,268.1890503156282,97.6224939184608,18.371294963233378,5.935451716790281,90.86439526820637,0.0,1546.9023087820829,1875.4862194666216,0.0,0.0,100969.76765568704,102845.25387515366,1.8450507122647235,0.023579269070916307,0.11100612226936613,0.13458539134028244,102262.48983815903,582.7640369946275,21558.6057069014,51860.21722495176,17300.179088688234,69160.39631364,9216.292229542996,2327.195588074621,0.21081635838341237,18.441191855656776,31031.73086572416,41004.0709338136,0.30345174379027035,0.4009688302984485,23370.567141727533,23370.567141727537,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,2285.697662610685,25656.26480433822,1784.6218241984152,1784.6218241984152,0.0,25155.18896592595,0.2154110468670722,0.5181811771623273,0.1728613500867164,0.0702933619006643,0.0232530639832198,0.056500234622712676,0.061281801263804524,0.032490437540286354,0.573161156839503,21404.49928905538,0.0,0.03115,0.0438999999999999,0.0438999999999999,0.0175,0.017609093307503265,0.053565008463151154,296.3548052568487,fiscal_dominance,0.020999971988252538,-0.005113207848960001,0.029781774232913755,0.06093177423291375,0.03115,0.0,0.0,0.03115,0.0438999999999999,0.0438999999999999,0.0175,0.06093177423291375,0.0662363306746852,0.058790887116456775,0.03239088711645688,297.8177423291375,223.36330674685308,148.90887116456878,223.3633067468531,0.44672661349370624,False,11237.492378542345,12226.33436335838,0.0,0.0,0.0,True,1.0,53498.71853809236,53498.71853809236,0.03231334127611743,431.47892299750754,416.6212706153943,14.857652382113258,14.857652382113258,0.0,1532.0446563999694,0.10993993317157938,21242.84543653071,56027.63384502191,-0.005113207848960001,32.229105427690094,0.0,0.0,0.0,0.0,2,True,0.0,fiscal_dominance
2040Q2,2040-06-30,2040,2,2040,56597.36574267195,29303.174313756816,0.021799539858148753,0.04019648195981548,0.04019648195981548,324.9375416029409,1445.415431191435,167.88764194249464,890.2067168284752,271.5373798639257,97.07885801738892,18.704834539149765,5.935451716790281,91.25142914272523,0.0,1542.6023120509506,1867.5398536538914,0.0,0.0,102845.25387515366,104712.79372880755,1.850135467521568,0.022964852680975725,0.10902290534613314,0.13198775802710885,104130.02969181292,582.7640369946275,21941.237855963212,52780.65645174478,17607.23070389264,70387.88715563742,9432.404943749845,2368.499736462432,0.2107099932738069,18.528532218648675,31588.93071291852,41583.3776239337,0.30336043124553297,0.39934087935061,23853.11420015049,23853.11420015049,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,2327.195588074621,26180.30978822511,1776.288424511166,1776.288424511166,0.0,25629.402624661656,0.2154110468670722,0.5181811771623273,0.1728613500867164,0.0702933619006643,0.0232530639832198,0.05529323251085143,0.05999702480869181,0.03253761294911926,0.5997008749090671,22947.10160110633,0.0,0.03115,0.0438999999999999,0.0438999999999999,0.0175,0.017609093307503265,0.053565008463151154,298.7850947586317,fiscal_dominance,0.020196481959815483,-0.004090566279168001,0.02901560701652649,0.06016560701652649,0.03115,0.0,0.0,0.03115,0.0438999999999999,0.0438999999999999,0.0175,0.06016560701652649,0.06566170526239476,0.05840780350826314,0.032007803508263245,290.1560701652649,217.6170526239486,145.07803508263243,217.61705262394867,0.43523410524789735,False,11154.790119382727,12254.976269839262,0.0,0.0,0.0,True,1.0,53498.71853809236,53498.71853809236,0.03236471529227593,432.18058748908214,416.6212706153943,15.559316873687862,15.559316873687862,0.0,1527.0429951772626,0.10792325580099843,22769.888431707976,56829.83193684355,-0.004090566279168001,26.152446844309157,0.0,0.0,0.0,0.0,2,True,0.0,fiscal_dominance
2040Q3,2040-09-30,2040,3,2040,57445.063487682346,29455.508758725067,0.02095697158354004,0.03948575984968157,0.03948575984968157,322.45320422456206,1440.3508759391364,170.8673898033135,878.587287319996,275.3977526958918,96.46162948811784,19.036816631816794,5.935451716790281,91.76362256404516,0.0,1538.0499502199718,1860.503154444534,0.0,0.0,104712.79372880755,106573.29688325209,1.8552211523990056,0.022452979222049536,0.10709710160210846,0.129550080824158,105990.53284625745,582.7640369946275,22322.243890160764,53697.18398446816,17912.977407325252,71610.16139179342,9648.49921433638,2409.6283499668993,0.2106060163178901,18.621969215338098,32224.89554706841,42140.305685117986,0.30403560281946707,0.3975855631016008,24298.25033410156,24298.250334101558,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,2368.499736462432,26666.75007056399,1768.7395318804888,1768.7395318804888,0.0,26066.989865982046,0.2154110468670722,0.5181811771623273,0.1728613500867164,0.0702933619006643,0.0232530639832198,0.0541144254230371,0.05875308624477426,0.0325354158032339,0.6258516107856175,24485.1515513263,0.0,0.03115,0.0438999999999999,0.0438999999999999,0.0175,0.017609093307503265,0.053565008463151154,301.23531411124793,fiscal_dominance,0.01948575984968157,-0.0032724530233344006,0.028304010139690826,0.05945401013969083,0.03115,0.0,0.0,0.03115,0.0438999999999999,0.0438999999999999,0.0175,0.05945401013969083,0.06512800760476802,0.058052005069845314,0.03165200506984542,283.0401013969083,212.28007604768118,141.52005069845416,212.2800760476812,0.4245601520953624,False,11067.005182169609,12264.541187634088,0.0,0.0,0.0,True,1.0,53498.71853809236,53498.71853809236,0.03240384825666467,432.8676984967409,416.6212706153943,16.24642788134662,16.24642788134662,0.0,1521.803522338625,0.10596583448218751,24291.6919540466,57633.66695535621,-0.0032724530233344006,21.21789011331413,0.0,0.0,0.0,0.0,2,True,0.0,fiscal_dominance
2040Q4,2040-12-31,2040,4,2041,58286.947884764646,29603.758616710733,0.02028453607288161,0.03885061067593786,0.03885061067593786,331.1140368848363,1434.8122788113571,173.83447429462697,866.4517774166908,279.40445102999814,95.75418820718252,19.36738786285895,5.957305368177581,92.37736430900947,0.0,1533.1469484885442,1864.2609853733807,0.0,0.0,106573.29688325209,108437.55786862546,1.8604089217882938,0.022723031409327552,0.10521374023698273,0.1279367716463103,107854.79383163083,582.7640369946275,22703.92719590086,54615.34072502593,18219.267602258977,72834.6083272849,9865.428235266721,2450.830073178328,0.21050457183519666,18.677536185075866,32660.75118322774,42447.664053899585,0.3028215067956418,0.39356307258964746,24617.1752965564,24617.1752965564,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,2409.6283499668993,27026.8036465233,1771.883621064371,1771.883621064371,0.0,26389.058917620772,0.2154110468670722,0.5181811771623273,0.1728613500867164,0.0702933619006643,0.0232530639832198,0.05300687507240317,0.057543380690120216,0.03256995566091761,0.6505354705618765,26018.298499814846,0.0,0.03115,0.0438999999999999,0.0438999999999999,0.0175,0.017609093307502377,0.053565008463151154,313.90226020595355,fiscal_dominance,0.01885061067593786,-0.0026179624186675205,0.02763547247213193,0.05878547247213193,0.03115,0.0,0.0,0.03115,0.0438999999999999,0.0438999999999999,0.0175,0.05878547247213193,0.06462660435409884,0.05771773623606586,0.031317736236065964,276.35472472131926,207.26604354098941,138.17736236065963,207.26604354098944,0.41453208708197886,False,10939.111669250646,12210.744516829398,0.0,0.0,0.0,True,1.0,53498.71853809236,53498.71853809236,0.03244176122226668,433.39108935858945,416.6212706153943,16.769818743195174,16.769818743195174,0.0,1516.377129745349,0.104062894680523,25808.06908379195,58439.94145524357,-0.0026179624186675205,17.21177667888275,0.0,0.0,0.0,0.0,2,True,0.0,fiscal_dominance
2041Q1,2041-03-31,2041,1,2041,59119.12752486712,29745.770385098454,0.01932685725245742,0.03827725128101904,0.03827725128101904,330.4351330168271,1430.15919800376,176.80683303807794,854.2214885491846,283.37737720935866,96.05495249396758,19.698546713170813,5.957305368177581,93.07976010955355,0.0,1529.196263481491,1859.6313964983183,0.0,0.0,108437.55786862546,110297.18926512379,1.865676877906051,0.022357240159055936,0.10346541483300946,0.1258226549920654,109714.42522812916,582.7640369946275,23084.4619332401,55530.7345314879,18524.636103123034,74055.37063461094,10082.684848869167,2491.9078114089375,0.21040498444247957,18.79537209112511,33080.63527334426,42695.10621450295,0.30151582350779954,0.3891476086733995,25247.050960461664,25247.050960461664,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,2450.830073178328,27697.88103363999,1766.5516363887648,1766.5516363887648,0.0,27013.60259685043,0.2154110468670722,0.5181811771623273,0.1728613500867164,0.0702933619006643,0.0232530639832198,0.051847083080942255,0.05640836232531709,0.03251044380038017,0.6765916210449073,27547.494763296338,1.4551915228366852e-11,0.03115,0.0438999999999999,0.0438999999999999,0.0175,0.017189212325988024,0.05495933695345423,316.47644950213635,fiscal_dominance,0.01827725128101904,-0.0020943699349340165,0.02700208221309674,0.05815208221309674,0.03115,0.0,0.0,0.03115,0.0438999999999999,0.0438999999999999,0.0175,0.05815208221309674,0.06415156165982244,0.05740104110654827,0.03100104110654837,270.0208221309674,202.51561659822545,135.01041106548374,202.51561659822556,0.4050312331964511,False,10941.352772881184,12310.914179627105,0.0,0.0,0.0,True,1.0,53498.71853809236,53498.71853809236,0.03245756618634612,433.89816312751105,416.6212706153943,17.276892512116774,17.276892512116774,0.0,1511.9193709693743,0.10229646033483289,27319.988454761326,59243.20471166434,-0.0020943699349340165,13.958683514690744,0.0,0.0,0.0,0.0,2,True,0.0,fiscal_dominance
2041Q2,2041-06-30,2041,2,2041,59949.3364605524,29885.320369624835,0.018898161276716285,0.0377546285102786,0.0377546285102786,330.3907615863172,1422.9716507885398,179.7702473051073,840.7245973698675,287.19592874032577,95.25216833903997,20.028709034199338,5.957305368177581,93.84855698411621,0.0,1522.7775131408337,1853.168274727151,0.0,0.0,110297.18926512379,112150.35753985094,1.870752274525134,0.022044665118435097,0.10160429476265147,0.12364895988108657,111567.59350285631,582.7640369946275,23463.43883541301,56442.38089383288,18828.754484766283,75271.13537859917,10300.201903471569,2532.817385372557,0.21030693679712925,18.85660328778195,33482.465642526935,42910.2380755174,0.3001092395317259,0.38461202512554715,25550.716650318132,25550.716650318132,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,2491.9078114089375,28042.62446172707,1759.3197177430347,1759.3197177430347,0.0,27310.036368061166,0.2154110468670722,0.5181811771623273,0.1728613500867164,0.0702933619006643,0.0232530639832198,0.05073056830957613,0.055224526510118034,0.032589862978118826,0.7010797799496927,29070.272276437172,0.0,0.03115,0.0438999999999999,0.0438999999999999,0.0175,0.017189212325988024,0.05495933695345423,319.07174871491617,fiscal_dominance,0.017754628510278602,-0.0016754959479472133,0.02639813850227052,0.057548138502270516,0.03115,0.0,0.0,0.03115,0.0438999999999999,0.0438999999999999,0.0175,0.057548138502270516,0.06369860387670279,0.05709906925113516,0.03069906925113526,263.9813850227051,197.9860387670289,131.9906925113526,197.9860387670289,0.3959720775340578,False,10814.011838191855,12252.039822718989,0.0,0.0,0.0,True,1.0,53498.71853809236,53498.71853809236,0.032487864212271046,434.1095494587087,416.6212706153943,17.488278843314447,17.488278843314447,0.0,1505.2892342975192,0.1004374242098925,28825.277689058843,60049.94990829814,-0.0016754959479472133,11.319012871401002,0.0,0.0,0.0,0.0,2,True,0.0,fiscal_dominance
2041Q3,2041-09-30,2041,3,2041,60779.05289547622,30023.001209591916,0.018555625502403306,0.03727387374397699,0.03727387374397699,330.86578750762607,1415.8411232412504,182.72152993077881,826.3255315418884,290.98894970301495,95.44759233063587,20.357519734931923,5.957305368177581,94.66894049216685,0.0,1516.467369101595,1847.333156609221,0.0,0.0,112150.35753985094,113997.69069646015,1.8756082114755195,0.02177498804245121,0.09980197432227284,0.12157696236472404,113414.92665946552,582.7640369946275,23840.98206901324,57350.5785005107,19131.722387412945,76482.30088792364,10518.071503997597,2573.572198531026,0.2102102674773761,18.947803267539122,33781.049460474525,43092.858259623994,0.2978536463891033,0.37995755522562424,26076.71651572688,26076.71651572688,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,2532.817385372557,28609.533901099436,1752.6642161170541,1752.6642161170541,0.0,27829.380731843932,0.2154110468670722,0.5181811771623273,0.1728613500867164,0.0702933619006643,0.0232530639832198,0.04959250034426189,0.054086938369777064,0.03253849647925272,0.7260234934340347,30586.739645538768,-1.4551915228366852e-11,0.03115,0.0438999999999999,0.0438999999999999,0.0175,0.017189212325988024,0.05495933695345512,321.688330958438,fiscal_dominance,0.01727387374397699,-0.0013403967583577707,0.02581937536952856,0.05696937536952856,0.03115,0.0,0.0,0.03115,0.0438999999999999,0.0438999999999999,0.0175,0.05696937536952856,0.06326453152714631,0.056809687684764174,0.03040968768476428,258.19375369528564,193.64531527146414,129.09687684764276,193.64531527146417,0.38729063054292834,False,10778.058411255057,12300.593567029084,0.0,0.0,0.0,True,1.0,53498.71853809236,53498.71853809236,0.03249950574228406,434.5147758490131,416.6212706153943,17.89350523361884,17.89350523361884,0.0,1498.5738638679761,0.0986243643147993,30323.85155292682,60860.63028702453,-0.0013403967583577707,9.177456549188074,0.0,0.0,0.0,0.0,2,True,0.0,fiscal_dominance
2041Q4,2041-12-31,2041,4,2042,61609.487481613876,30159.289504939457,0.01828186589207048,0.03682786651222062,0.03682786651222062,352.06947995195907,1406.9826454947297,185.66164786244062,811.2726497723036,294.90445878576924,94.45880252852348,20.685086545693125,5.987900480119798,95.53015908251626,0.0,1508.5007050573658,1860.5701850093249,0.0,0.0,113997.69069646015,115858.26088146948,1.8805262893323869,0.022858133988342442,0.09793950683375172,0.12079764082209415,115275.49684447485,582.7640369946275,24221.19118876042,58265.189018884084,19436.82958925175,77702.01860813584,10737.672260391742,2614.614787186846,0.21011569545814834,18.94684219043887,34033.17643448757,43497.40160507736,0.29523339622126105,0.3773343233884503,26188.115215538346,26188.11521553835,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,2573.572198531026,28761.687414069376,1765.0400259268085,1765.0400259268085,0.0,27953.15524146516,0.2154110468670722,0.5181811771623273,0.1728613500867164,0.0702933619006643,0.0232530639832198,0.0486026725112228,0.05293092152450796,0.03249305828411186,0.7478435910576161,32095.240350596134,0.0,0.03115,0.0438999999999999,0.0438999999999999,0.0175,0.017189212325988024,0.05495933695345423,344.6291974501222,fiscal_dominance,0.01682786651222062,-0.0010723174066862165,0.02526250821725819,0.05641250821725819,0.03115,0.0,0.0,0.03115,0.0438999999999999,0.0438999999999999,0.0175,0.05641250821725819,0.06284688116294354,0.05653125410862899,0.030131254108629095,252.6250821725819,189.46881162943643,126.31254108629093,189.46881162943643,0.37893762325887287,False,10592.502209787111,12153.758980101687,0.0,0.0,0.0,True,1.0,53498.71853809236,53498.71853809236,0.03249804101836542,434.6704775833928,416.6212706153943,18.049206967998543,18.049206967998543,0.0,1490.4514980893673,0.09676766089210938,31814.303051016184,61675.62332607462,-0.0010723174066862165,7.4402825018368794,0.0,0.0,0.0,0.0,2,True,0.0,fiscal_dominance
2042Q1,2042-03-31,2042,1,2042,62440.08348489858,30293.816736990226,0.017961963094390798,0.036410885376474744,0.036410885376474744,353.48654312920223,1401.5158492934997,188.62252638247176,798.526247198834,298.80795349459135,94.54415586558854,21.014966352014273,5.987900480119798,96.43511593462075,0.0,1503.9388657082404,1857.4254088374428,0.0,0.0,115858.26088146948,117715.68629030693,1.8852583103732876,0.022644847565887354,0.0963444493838305,0.11898929694971785,117132.9222533123,582.7640369946275,24600.527951277367,59177.7010418319,19741.23674877253,78918.93779060442,10957.893304288937,2655.5632071415453,0.21002231890088194,18.999566704758234,34240.23585704521,43738.50625257131,0.2923194879659631,0.37340916124317447,26807.05908848554,26807.059088485545,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,2614.614787186846,29421.67387567239,1760.990292902822,1760.990292902822,0.0,28568.049381388366,0.2154110468670722,0.5181811771623273,0.1728613500867164,0.0702933619006643,0.0232530639832198,0.047564069455889965,0.051923405522092805,0.032424291721262495,0.7709278791219116,33599.17921630437,0.0,0.03115,0.0438999999999999,0.0438999999999999,0.0175,0.017088232020256333,0.05252445248941795,347.45536630486725,fiscal_dominance,0.016410885376474744,-0.0008578539253489732,0.024724954659647913,0.05587495465964791,0.03115,0.0,0.0,0.03115,0.0438999999999999,0.0438999999999999,0.0175,0.05587495465964791,0.06244371599473583,0.056262477329823854,0.029862477329823958,247.2495465964791,185.43715994735936,123.62477329823956,185.43715994735936,0.37087431989471875,False,10595.155885041151,12243.725174954763,0.0,0.0,0.0,True,1.0,53498.71853809236,53498.71853809236,0.032481162742581456,434.650887370228,416.6212706153943,18.02961675483374,18.02961675483374,0.0,1485.9092489534066,0.09518944665170286,33300.21229996959,62493.69394555931,-0.0008578539253489732,6.031176824334985,0.0,0.0,0.0,0.0,2,True,0.0,fiscal_dominance
2042Q2,2042-06-30,2042,2,2042,63273.165435874784,30427.636613791445,0.01778702179775582,0.03601832862454407,0.03601832862454407,355.1931883414429,1393.6532571602513,191.5766114205725,784.6854741810926,302.5275638984414,93.51951838274513,21.344089277400162,5.987900480119798,97.36583705014097,0.0,1497.006994690512,1852.200183031955,0.0,0.0,117715.68629030693,119567.88647333888,1.8897092574658192,0.022454586293863817,0.0946377178620961,0.11709230415595992,118985.12243634425,582.7640369946275,24978.538654823602,60087.02316895764,20044.579782997487,80131.60295195512,11178.612347096896,2696.3684824686115,0.20992993193906953,18.993770364764273,34431.535337232046,44006.478318569905,0.28937681142155014,0.3698485778515116,27088.188798309442,27088.188798309442,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,2655.5632071415453,29743.752005450988,1754.834345981814,1754.834345981814,0.0,28843.023144291255,0.2154110468670722,0.5181811771623273,0.1728613500867164,0.0702933619006643,0.0232530639832198,0.04656493232643627,0.05086856448336505,0.03248412923453975,0.7924119771362179,35096.186210994885,0.0,0.03115,0.0438999999999999,0.0438999999999999,0.0175,0.017088232020256333,0.05252445248941706,350.3047114617209,fiscal_dominance,0.01601832862454407,-0.0006862831402791787,0.024204653013162214,0.05535465301316221,0.03115,0.0,0.0,0.03115,0.0438999999999999,0.0438999999999999,0.0175,0.05535465301316221,0.06205348975987156,0.056002326506581004,0.02960232650658111,242.0465301316221,181.5348975987166,121.02326506581107,181.5348975987166,0.3630697951974332,False,10472.030505872652,12179.534369960922,0.0,0.0,0.0,True,1.0,53498.71853809236,53498.71853809236,0.03248183809503384,434.42514583883434,416.6212706153943,17.80387522344006,17.80387522344006,0.0,1479.203119467072,0.09351219331463316,34779.415419436664,63316.6185636945,-0.0006862831402791787,4.888476879722011,0.0,0.0,0.0,0.0,2,True,0.0,fiscal_dominance
2042Q3,2042-09-30,2042,3,2042,64109.405620200014,30560.997474577944,0.01764713905074955,0.035646490816532254,0.035646490816532254,357.1393465604713,1385.9469941826999,194.52036977443882,770.3032595883169,306.14683393459484,93.30446920750784,21.672061677841466,5.987900480119798,98.31494674166584,0.0,1490.2498414044856,1847.3891879649568,0.0,0.0,119567.88647333888,121415.27566130384,1.8938761713156098,0.02228311700010156,0.09298166638655765,0.11526478338665921,120832.5116243092,582.7640369946275,25355.30856817374,60993.360518219044,20346.92711773724,81340.28763595628,11399.875602468,2737.0398177111783,0.20983846340137427,18.989393126717193,34692.71863702328,44367.014469168455,0.287114106714006,0.3671777890963135,27513.860280907087,27513.86028090709,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,2696.3684824686115,30210.2287633757,1749.074241223291,1749.074241223291,0.0,29262.93452213038,0.2154110468670722,0.5181811771623273,0.1728613500867164,0.0702933619006643,0.0232530639832198,0.04557169960988881,0.0498545181439426,0.032413058262487825,0.8136024152875878,36586.43605239937,0.0,0.03115,0.0438999999999999,0.0438999999999999,0.0175,0.017088232020256333,0.05252445248941906,353.1774229804449,fiscal_dominance,0.015646490816532254,-0.0005490265122233429,0.02369993799092446,0.05484993799092446,0.03115,0.0,0.0,0.03115,0.0438999999999999,0.0438999999999999,0.0175,0.05484993799092446,0.06167495349319324,0.055749968995462126,0.02934996899546223,236.99937990924462,177.74953493193343,118.49968995462228,177.74953493193343,0.35549906986386687,False,10402.94600410459,12181.789878217822,0.0,0.0,0.0,True,1.0,53498.71853809236,53498.71853809236,0.032466176757887266,434.4341784615254,416.6212706153943,17.81290784613111,17.81290784613111,0.0,1472.4369335583544,0.09187025955482633,36251.85235299502,64144.622718689105,-0.0005490265122233429,3.9619235800264594,0.0,0.0,0.0,0.0,2,True,0.0,fiscal_dominance
2042Q4,2042-12-31,2042,4,2043,64949.35970352227,30694.099297935423,0.017535277809221705,0.03529238401178486,0.03529238401178486,371.3189403881627,1377.4309171613909,197.454465474653,756.1898246776201,309.6827641959173,92.10490527834791,21.99895753485359,6.009754131507097,99.27778455864883,0.0,1482.7184558515469,1854.0373962397096,0.0,0.0,121415.27566130384,123269.31305754354,1.897929611935166,0.02286821253254176,0.09131535476991855,0.1141835673024603,122686.5490205489,582.7640369946275,25733.303173126013,61902.643919436836,20650.257233290075,82552.9011527269,11622.501339459212,2777.8433552367674,0.20974836588496684,18.892892809686174,35223.49859714228,44758.902758555974,0.28710155170509083,0.3648232272884231,27572.47820631823,27572.47820631823,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,2737.0398177111783,30309.518024029407,1754.7596116810607,1754.7596116810607,0.0,29327.23781799929,0.2154110468670722,0.5181811771623273,0.1728613500867164,0.0702933619006643,0.0232530639832198,0.044736773764895335,0.04884783888273468,0.032344976342598135,0.831567509741361,38069.15450825091,-1.4551915228366852e-11,0.03115,0.0438999999999999,0.0438999999999999,0.0175,0.017088232020256333,0.05252445248941795,368.108227336267,fiscal_dominance,0.01529238401178486,-0.00043922120977867436,0.023209451701856208,0.05435945170185621,0.03115,0.0,0.0,0.03115,0.0438999999999999,0.0438999999999999,0.0175,0.05435945170185621,0.06130708877639206,0.055504725850928,0.029104725850928104,232.09451701856207,174.0708877639216,116.04725850928102,174.07088776392158,0.34814177552784314,False,10210.036645285581,12023.259784660173,0.0,0.0,0.0,True,1.0,53498.71853809236,53498.71853809236,0.032438938272202934,434.2247130945417,416.6212706153943,17.603442479147418,17.603442479147418,0.0,1465.1150133723995,0.09023122137371554,37716.96736636742,64977.89937509466,-0.00043922120977867436,3.2107130518956803,0.0,0.0,0.0,0.0,2,True,0.0,fiscal_dominance
